stock_code,name,industry,full_name,address,chairman,manager,main_business,create_date,capital,ipo_date,state,common_share_price,common_shares,dividend_frequency,company_url,money_dj_introduce_url
8083,瑞穎,電機機械,瑞穎股份有限公司,新北市新莊區五股工業區五權三路8號,陳柏峰,陳柏津,運動器材之零組件、培林、機械零組件之製造及買賣業務電子、電腦零組件之製造及買賣業務前項產品之進出口貿易業務,86/11/10,"351,331,930元",93/09/23,上市,新台幣10.0000元,"35,133,193股(含私募0股)",每年,http://www.prohawk.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=7694237f-fed5-482f-8a46-1ce838ac714f
8084,巨虹,電子通路業,巨虹電子股份有限公司,新北市中和區連城路258號9樓之1,鄭月卿,蕭焜賢,記憶體產品－記憶卡IC應用設計－通訊IC．通用型微控制器IC．個人電腦週邊類商品透過轉投資子公司經營餐飲,82/12/06,"695,141,490元",93/03/08,上市,新台幣10.0000元,"69,514,149股(含私募29,077,605股)",每年,https://www.chiphope.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8c2c9600-2de0-428f-b9af-8d55d8b79133
8085,福華,其他電子業,福華電子股份有限公司,台北市中山北路三段22號,陳慈德,林榮賜,LED封裝與照明應用、背光模組、數位電視模組、視訊盒可變電阻器、開關、編碼器、感測器藍芽滑鼠/耳機/遙控器、讀卡機、液晶顯示器模組,59/08/31,"1,572,572,420元",93/03/01,上市,新台幣10.0000元,"157,257,242股(含私募0股)",每年,http://www.fwd.com.tw/zh-tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=2c9439b7-f03b-4dc7-bfa4-4b79685bad23
8087,華鎂光,光電業,華鎂鑫科技股份有限公司,台北市信義區松高路1號10樓之1,林麗珍,許曜廷,"各種用途可燒錄式光碟片之製造及買賣研發業務影音光碟片之製造,買賣研發業務",86/08/22,"290,689,650元",93/02/25,上市,新台幣10.0000元,"29,068,965股(含私募0股)",每年,http://www.homenema.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c95eb382-a06e-4a79-a343-261f7804b800
8088,品安,半導體業,品安科技股份有限公司,台北市內湖區成功路五段460號9樓,謝吳沛,謝吳沛,記憶體模組積體電路快閃記憶體代工,83/02/01,"609,217,499元",93/02/27,上市,新台幣10.0000元,"60,921,749股(含私募0股)",每年,https://panram.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=350d2df3-34bd-44cf-9eb8-817cc4348ed9
8091,翔名,電子零組件業,翔名科技股份有限公司,新竹市香山區牛埔南路221號,吳宗豐,吳宗豐,半導體儀器及其設備之製造加工買賣業務（度量衡除外）。電腦及其週邊設備之買賣業務。電子（特許除外）、機械及其零件之買賣業務。,80/12/27,"455,116,140元",93/06/24,上市,新台幣10.0000元,"45,511,614股(含私募0股)",每年,https://www.feedback.com.tw/tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8fbaf0be-80ed-4e8e-9836-1567880e1837
8092,建暐,其他電子業,建暐精密科技股份有限公司,高雄市鳳山區鎮北里鎮北北巷20-16號,李聰林,李聰林,工具機、治具磨床、數控立式磨床及儀器設計製造銷售IC封裝模具兼精密零組件設計製造,73/06/14,"388,506,160元",93/02/02,上市,新台幣10.0000元,"38,850,616股(含私募0股)",每年,http://www.chienwei.com/c/index.htm,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=2f7eb7e6-ccf8-44da-8aa4-6af115179253
8093,保銳,電子零組件業,保銳科技股份有限公司,"桃園市桃園區經國路888號2樓之1,之2",蘇彥文,蘇彥文,1﹑CC01110電腦及其週邊設備製造業2﹑F118010資訊軟體批發業3﹑F218010資訊軟體零售業4﹑I301010資訊軟體服務業5﹑F401021電信管制射頻器材輸入業6﹑ZZ99999,79/04/01,"642,084,930元",93/12/31,上市,新台幣10.0000元,"64,208,493股(含私募0股)",每年,https://www.enermax.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=e12f65ed-0315-4f5e-8a03-6599157f7234
8096,擎亞,電子通路業,擎亞電子股份有限公司,台北市南港區園區街3-2號13樓,李熙俊,申東洙,國際貿易業電子材料批發業智慧財產權業,86/11/21,"1,424,164,290元",93/07/15,上市,新台幣10.0000元,"142,416,429股(含私募0股)",每年,https://www.coasiaelec.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=fc59f965-28ac-402f-891f-d6322e76604a
8097,常珵,通信網路業,常珵科技股份有限公司,新北市樹林區博愛街236號1樓,林銜錄,林銜錄,網路無線通訊產品組之設計、加工、製造、買賣暨材料批發通訊週邊成品模組之設計、加工、製造、買賣LED產品模組、T8燈管等產品之設計、加工、製造、買賣,75/06/17,"386,743,060元",93/03/01,上市,新台幣10.0000元,"38,674,306股(含私募4,000,000股)",每年,http://www.atw.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=e9c3d1fe-c668-4a9c-bb7d-087b9e6f3cc8
8099,大世科,資訊服務業,大同世界科技股份有限公司,台北市中山北路三段22號,沈柏延,劉盈秀,"資訊,通訊,網路,資安,軟體產品,專業服務",89/05/05,"885,600,000元",93/03/29,上市,新台幣10.0000元,"88,560,000股(含私募0股)",每年,https://www.etatung.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=971ac736-154c-41de-be15-8b34b08e9d2a
8107,大億科,電機機械,大億金茂股份有限公司,台南市安定區中沙里沙崙4-12號,吳俊億,楊智元,CC01080電子零組件製造業CD01030汽車及其零件製造業F401030製造輸出業,87/01/05,"750,000,000元",94/11/15,上市,新台幣10.0000元,"75,000,000股(含私募0股)",每年,http://www.kenmos.com/tw/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=99f03cc0-a199-445e-911a-aa0158ab6f12
8109,博大,電子零組件業,博大科技股份有限公司,台中市工業區22路36號,廖本崇,廖本崇,各種電腦軟硬體及週邊設備暨零組件之製造、加工、買賣各種交直流電源供應器.轉換器.電信器材及其零組件之製造加工買賣資訊軟體服務業,81/06/16,"776,094,040元",94/03/22,上市,新台幣10.0000元,"77,609,404股(含私募0股)",每年,https://www.pduke.com/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b6040b81-c74c-4ce8-98b9-d8495ecd9a91
8111,立碁,光電業,立碁電子工業股份有限公司,新北市樹林區博愛街238號,童義興,童義興,發光二極體指示燈、顯示器之製造及買賣業務電子零件之製造及買賣業務,78/06/27,"1,091,022,230元",93/02/09,上市,新台幣10.0000元,"109,102,223股(含私募0股)",每年,https://www.ligitek.com/tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=1acc6a5f-e502-4c7e-a9ca-1c9880f67ca2
8121,越峰,電子零組件業,越峰電子材料股份有限公司,台北市內湖區基湖路39號8樓,吳亦圭,吳文豪,"軟性鐵氧磁粉.磁鐵芯及其他有關電磁組件及其原物料製造及銷售前項產品生產設備之設計,製造,加工及銷售前各項有關產品進出口貿易業務及除許可業務外得經營法令許可業務",80/09/05,"1,829,937,430元",94/02/17,上市,新台幣10.0000元,"182,993,743股(含私募0股)",每年,https://www.acme-ferrite.com.tw/big5/index.asp,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b61d12de-8f8a-4152-bcd9-ca6b71177fd9
8182,加高,電子零組件業,加高電子股份有限公司,高雄市大寮區大發工業區華東路39號,楊瑞陽,楊瑞陽,1.產銷石英振盪器、石英發振器、石英濾波器、陶瓷共振器等2.從事一般進出口業務(許可業務除外)3.CC01080電子零組件製造,65/11/22,"1,070,412,150元",95/05/25,上市,新台幣10.0000元,"107,041,215股(含私募0股)",每半會計年度,http://www.hele.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=a4ecbbf1-7920-4d78-b396-0f6aee132a4c
8183,精星,其他電子業,台灣精星科技股份有限公司,新竹縣湖口鄉鳳凰村實踐路12號,焦佑衡,劉貞佑,CC01080電子零組件製造業。CC01050資料儲存及處理設備製造業。一般進出口貿易(許可業務除外)。,79/12/15,"1,212,510,680元",94/03/30,上市,新台幣10.0000元,"121,251,068股(含私募0股)",每年,http://www.psaitc.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8a1b611f-c64d-4718-abbf-3a9e0347d994
8240,華宏,光電業,華宏新技股份有限公司,高雄市前金區中正四路235號11樓6-7室,張瑞欽,葉清彬,LCD膜片材料製造與銷售BMC材料及成型品(汽車前車燈反射鏡、高鐵軌道預埋栓)高機能工程塑膠材料及成型品,62/08/09,"1,000,044,140元",94/06/23,上市,新台幣10.0000元,"100,004,414股(含私募0股)",每年,https://www.wahhong.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=df70c3cd-e013-4cd3-89f1-6e08ac7c882c
8255,朋程,電機機械,朋程科技股份有限公司,桃園市蘆竹區南崁路2段22號1樓,盧明光,吳憲忠,電子零組件製造業,87/11/17,"914,570,000元",95/04/25,上市,新台幣10.0000元,"91,457,000股(含私募0股)",每年,http://www.actron.com.tw/cn_index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=babe3f41-df23-4f1a-adb6-cc26ecde9719
8266,中日新,公司不繼續公開發行,,,,,,,,,,,,,,
8277,商丞,半導體業,商丞科技股份有限公司,台北市內湖區瑞光路513巷22弄5號3樓,程慶中,程慶中,CC01050資料儲存及處理設備製造業CC01080電子零組件製造業F113050事務性機器設備批發業F213030事務性機器設備零售業CB01020事務機器製造業F401010國際貿易業,83/05/16,"916,288,330元",93/12/27,上市,新台幣10.0000元,"91,628,833股(含私募0股)",每年,https://www.unifosa.com.tw/index_tw.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=7f03a9db-c01a-4e75-8e0b-5dba3749e74a
8287,英格爾,公司已下市,英格爾科技股份有限公司,peggy.shih@eng.com.tw,無,梁哲睿,CC01080電子零組件製造業、CC01030電器製造業各種電子零件(電阻器、電容器、電子開關器...)製造、加工、買賣F401010國際貿易業、CC01070無線通信機械器材製造業,70/01/29,"1,456,213,490元",2000/08/10,上市,新台幣10.0000元,"145,621,349股(含私募0股)",每半會計年度,www.eng.com.tw,
8299,群聯,半導體業,群聯電子股份有限公司,新竹縣竹北市復興一街251號10樓之6,潘健成,歐陽志光,IC設計業半導體業電腦及週邊設備業,89/11/08,"1,970,739,930元",93/12/06,上市,新台幣10.0000元,"197,073,993股(含私募0股)",每半會計年度,https://www.phison.com/zh-tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d8f66836-9422-4723-94cf-a32607b4a2a3
8349,恒耀,鋼鐵工業,恒耀國際股份有限公司,台南市東區長榮路一段203號3樓,吳榮彬,吳健序,國際貿易業。螺絲、螺帽、螺絲釘及鉚釘等製品製造業。熱處理業。,74/04/10,"1,274,951,450元",95/03/10,上市,新台幣10.0000元,"117,495,145股(含私募0股)",每年,http://www.qst.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=47343235-00a3-45c6-82d1-5393bf227476
8354,冠好,其他,冠好科技股份有限公司,南投縣南投市成功三路239號,楊淇筠,李永坤,自黏標籤自黏膠帶離型紙和紙,81/07/02,"785,322,630元",93/04/15,上市,新台幣10.0000元,"78,532,263股(含私募0股)",每年,https://www.koanhao.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=58525dc3-9506-4009-8e85-2d36d1c56473
8383,千附,其他電子業,千附實業股份有限公司,桃園市蘆竹區南崁路一段99號9樓,張瓊如,張瓊如,1.廠務系統工程2.專案工程3.鞋機生產銷售4.精密零組件整合製造5.水資源處理,71/04/28,"1,181,924,820元",93/09/10,上市,新台幣10.0000元,"118,192,482股(含私募0股)",每年,https://www.chenfull.com.tw/index0.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=a0e7a6e2-53d4-40a2-abd4-6ff76e214dc3
8705,東隆,公司不繼續公開發行,,,,,,,,,,,,,,
8905,裕國,其他,裕國冷凍冷藏股份有限公司,台中市西屯區工業二路3號,楊育偉,詹義郎,"冷凍肉品加工,銷售冷凍冷藏庫租賃營建業務",79/05/30,"1,194,400,000元",85/01/31,上市,新台幣10.0000元,"119,440,000股(含私募10,000,000股)",每年,https://www.cooleagle.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=2cb24283-38c0-49ef-8825-8181d59758aa
8906,花王,其他,花王企業股份有限公司,新北市土城區中山路65號,謝宗翰,謝宗翰,印刷,57/07/31,"340,373,700元",85/04/23,上市,新台幣10.0000元,"34,037,370股(含私募0股)",每年,http://www.forward-net.com.tw/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=403f056f-ffef-4f39-b61a-a3aa2b117f0d
8908,欣雄,油電燃氣業,欣雄天然氣股份有限公司,高雄市鳳山區國泰路一段99號,朱文煌,王定中,以導管供應氣體燃料。瓦斯計量器之製造租售業務。前各項器材設備之按裝維護及進出口代理。,75/04/16,"2,000,780,930元",86/02/14,上市,新台幣10.0000元,"200,078,093股(含私募0股)",每年,http://www.shng.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=3222b83c-9468-46e4-9eaa-e79ed1e20add
8913,華夏資,公司不繼續公開發行,,,,,,,,,,,,,,
8916,光隆,其他,光隆實業股份有限公司,台北市敦化南路二段105號16樓,詹賀博,詹賀博,成衣羽絨寢具,55/02/17,"1,494,308,310元",88/04/20,上市,新台幣10.0000元,"131,230,831股(含私募0股)",每年,http://klf-group.com/index_tw.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=4734bb89-d36f-4779-a6f4-8c8cd66dd689
8917,欣泰,油電燃氣業,欣泰石油氣股份有限公司,新北市土城區中華路2段221號,莊鴻文,楊長政,公用煤氣業燃料導管安裝工程業,75/01/06,"1,344,235,200元",88/05/06,上市,新台幣10.0000元,"134,423,520股(含私募0股)",每年,https://www.htgas.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=8e8a58f5-bd39-4c39-b9c3-360d0d94e880
8921,沈氏,其他,沈氏藝術印刷股份有限公司,新北市土城區中央路1段365巷7號3樓,陳正剛,陳正剛,各種印刷品之製造加工買賣前項之藝術品買賣各種印刷器材買賣業務,66/12/15,"465,921,590元",89/03/21,上市,新台幣10.0000元,"46,592,159股(含私募0股)",每年,https://www.shen.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=87999ee3-4afb-4eff-ae83-d5f53373ce5e
8923,時報,文化創意業,時報文化出版企業股份有限公司,台北市萬華區和平西路3段240號1至7樓,趙政岷,趙政岷,出版,74/11/05,"303,758,000元",1999/12/27,上市,新台幣10.0000元,"30,375,800股(含私募0股)",每年,http://www.readingtimes.com.tw/ReadingTimes/default.aspx,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=936e4eb2-b885-443e-8498-5a2611f70da6
8924,大田,其他,大田精密工業股份有限公司,屏東縣內埔鄉豐田村建富路8號,李孔文,許戎民,高爾夫球桿頭及其半成品之製造、委託加工、裝配及銷售藝術鑄品(不銹鋼質及銅質)之製造加工及銷售前述各項有關產品之進出口貿易業務,77/07/18,"838,000,000元",89/02/09,上市,新台幣10.0000元,"83,800,000股(含私募0股)",每年,http://www.o-ta.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=43d1ff4d-3474-4518-a137-12c5b26175b4
8925,偉盟,公司不繼續公開發行,,,,,,,,,,,,,,
8927,北基,油電燃氣業,北基國際股份有限公司,新北市板橋區新海路137號,鍾嘉村,廖順慶,加油站供售汽.柴油汽機車之潤滑與保養等週邊油品零售、洗車、車輛用液化石油氣除許可業務外，得經營法令非禁止或限制之業務,77/12/16,"2,050,784,020元",89/11/02,上市,新台幣10.0000元,"205,078,402股(含私募0股)",每年,https://www.nspco.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=780f5cd5-cf66-4beb-ab2a-3f63ee2da27e
8928,鉅明,其他,鉅明股份有限公司,高雄市大寮區光明路一段121巷53號,林進能,蔡昌均,高爾夫球桿頭,62/06/25,"508,540,150元",90/02/02,上市,新台幣10.0000元,"50,854,015股(含私募0股)",每年,http://www.dynamic.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d1c752f6-9309-45bf-a7e6-76f997875ea8
8929,富堡,其他,富堡工業股份有限公司,台北市中正區忠孝東路2段130號2樓之3,林煥強,林煥強,成人紙尿褲等醫療保健用品之製造及買賣,66/08/29,"505,808,620元",89/11/30,上市,新台幣10.0000元,"50,580,862股(含私募0股)",每年,https://www.fuburg.com/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=0fcda28d-b623-42ae-a8d3-9cb20f2ef404
8930,青鋼,鋼鐵工業,青鋼應用材料股份有限公司,台南市官田區二鎮村工業路9號,陳元籐,陳元籐,"輕鋼架.防火門之製造,買賣業務經營有關進出口業務各種機械之製造及買賣業務",71/08/06,"818,094,060元",89/12/06,上市,新台幣10.0000元,"81,809,406股(含私募0股)",每年,http://www.ckm.com.tw/zh-hant/index.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=9489a9ce-97e4-4559-9014-96ef8b746b1f
8931,大汽電,油電燃氣業,大園汽電共生股份有限公司,桃園市大園區北港里14鄰潮音北路276號,李忠正,張世陽,"汽電共生廠之經營,操作運轉管理及其設備之維修汽電共生系統之設計管理顧問諮詢及設備之進出口諮詢廢棄物清除處理及其設備安裝工程",82/08/14,"1,222,548,620元",90/05/10,上市,新台幣10.0000元,"122,254,862股(含私募0股)",每年,https://www.tycc.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c2178a95-42fd-4059-820e-a503062f5dd0
